날짜,시간,오류 값,온도,습도
2022-12-05,01:07:21,H,4.20,63.90
2022-12-05,01:07:31,H,4.20,63.90
2022-12-05,01:07:41,H,4.20,63.80
2022-12-05,01:07:51,H,4.20,63.80
2022-12-05,01:08:01,H,4.20,63.80
2022-12-05,01:08:11,H,4.20,63.80
2022-12-05,01:08:21,H,4.20,63.80
2022-12-05,01:08:31,H,4.20,63.80
2022-12-05,01:08:41,H,4.20,63.80
2022-12-05,01:08:51,H,4.20,63.80
2022-12-05,01:09:01,H,4.20,63.80
2022-12-05,01:09:11,H,4.20,63.80
2022-12-05,01:09:21,H,4.20,63.80
2022-12-05,01:09:31,H,4.20,63.80
2022-12-05,01:09:41,H,4.20,63.70
2022-12-05,01:09:51,H,4.20,63.70
2022-12-05,01:10:01,H,4.20,63.70
2022-12-05,01:10:11,H,4.20,63.70
2022-12-05,01:10:21,H,4.20,63.70
2022-12-05,01:10:31,H,4.20,63.70
2022-12-05,01:10:41,H,4.20,63.70
2022-12-05,01:10:51,H,4.20,63.70
2022-12-05,01:11:01,H,4.20,63.80
2022-12-05,01:11:11,H,4.20,63.80
2022-12-05,01:11:21,H,4.20,63.80
2022-12-05,01:11:31,H,4.20,63.80
2022-12-05,01:11:41,H,4.20,63.80
2022-12-05,01:11:51,H,4.20,63.80
2022-12-05,01:12:01,H,4.20,63.70
2022-12-05,01:12:11,H,4.30,63.70
2022-12-05,01:12:21,H,4.20,63.70
2022-12-05,01:12:31,H,4.20,63.80
2022-12-05,01:12:41,H,4.30,63.80
2022-12-05,01:12:51,H,4.30,63.90
2022-12-05,01:13:01,H,4.30,63.90
2022-12-05,01:13:11,H,4.30,63.90
2022-12-05,01:13:21,H,4.30,63.80
2022-12-05,01:13:31,H,4.30,63.80
2022-12-05,01:13:41,H,4.30,63.80
2022-12-05,01:13:51,H,4.30,63.80
2022-12-05,01:14:01,H,4.30,63.80
2022-12-05,01:14:11,H,4.30,63.80
2022-12-05,01:14:21,H,4.30,63.80
2022-12-05,01:14:31,H,4.30,63.80
2022-12-05,01:14:41,H,4.30,63.80
2022-12-05,01:14:51,H,4.30,63.80
2022-12-05,01:15:01,H,4.30,63.80
2022-12-05,01:15:11,H,4.30,63.80
2022-12-05,01:15:21,H,4.30,63.80
2022-12-05,01:15:31,H,4.30,63.80
2022-12-05,01:15:41,H,4.30,63.80
2022-12-05,01:15:51,H,4.30,63.80
2022-12-05,01:16:01,H,4.30,63.80
2022-12-05,01:16:11,H,4.30,63.90
2022-12-05,01:16:21,H,4.30,63.90
2022-12-05,01:16:31,H,4.30,63.90
2022-12-05,01:16:41,H,4.30,64.00
2022-12-05,01:16:51,H,4.30,64.00
2022-12-05,01:17:01,H,4.30,64.00
2022-12-05,01:17:11,H,4.30,64.10
2022-12-05,01:17:21,H,4.30,64.00
2022-12-05,01:17:31,H,4.30,64.00
2022-12-05,01:17:41,H,4.30,64.00
2022-12-05,01:17:51,H,4.30,64.00
2022-12-05,01:18:01,H,4.30,64.00
2022-12-05,01:18:11,H,4.30,64.00
2022-12-05,01:18:21,H,4.30,64.10
2022-12-05,01:18:31,H,4.40,64.10
2022-12-05,01:18:41,H,4.40,64.20
2022-12-05,01:18:51,H,4.40,64.20
2022-12-05,01:19:01,H,4.40,64.20
2022-12-05,01:19:11,H,4.40,64.20
2022-12-05,01:19:21,H,4.40,64.20
2022-12-05,01:19:31,H,4.40,64.20
2022-12-05,01:19:41,H,4.40,64.20
2022-12-05,01:19:51,H,4.40,64.20
2022-12-05,01:20:01,H,4.40,64.10
2022-12-05,01:20:11,H,4.40,64.10
2022-12-05,01:20:21,H,4.40,64.00
2022-12-05,01:20:31,H,4.40,64.00
2022-12-05,01:20:41,H,4.40,64.00
2022-12-05,01:20:51,H,4.40,64.10
2022-12-05,01:21:01,H,4.40,64.00
2022-12-05,01:21:11,H,4.40,64.10
2022-12-05,01:21:21,H,4.40,64.10
2022-12-05,01:21:31,H,4.40,64.10
2022-12-05,01:21:41,H,4.40,64.10
2022-12-05,01:21:51,H,4.40,64.10
2022-12-05,01:22:01,H,4.40,64.10
2022-12-05,01:22:11,H,4.40,64.20
2022-12-05,01:22:21,H,4.40,64.30
2022-12-05,01:22:31,H,4.40,64.30
2022-12-05,01:22:41,H,4.40,64.20
2022-12-05,01:22:51,H,4.40,64.10
2022-12-05,01:23:01,H,4.40,64.20
2022-12-05,01:23:11,H,4.40,64.30
2022-12-05,01:23:21,H,4.40,64.30
2022-12-05,01:23:31,H,4.40,64.40
2022-12-05,01:23:41,H,4.40,64.40
2022-12-05,01:23:51,H,4.40,64.40
2022-12-05,01:24:01,H,4.40,64.50
2022-12-05,01:24:11,H,4.40,64.50
2022-12-05,01:24:21,H,4.40,64.40
2022-12-05,01:24:31,H,4.40,64.40
2022-12-05,01:24:41,H,4.40,64.50
2022-12-05,01:24:51,H,4.40,64.50
2022-12-05,01:25:01,H,4.50,64.50
2022-12-05,01:25:11,H,4.40,64.50
2022-12-05,01:25:21,H,4.50,64.50
2022-12-05,01:25:31,H,4.50,64.50
2022-12-05,01:25:41,H,4.40,64.50
2022-12-05,01:25:51,H,4.40,64.50
2022-12-05,01:26:01,H,4.50,64.50
2022-12-05,01:26:11,H,4.50,64.50
2022-12-05,01:26:21,H,4.50,64.50
2022-12-05,01:26:31,H,4.50,64.50
2022-12-05,01:26:41,H,4.50,64.40
2022-12-05,01:26:51,H,4.50,64.50
2022-12-05,01:27:01,H,4.50,64.50
2022-12-05,01:27:11,H,4.50,64.50
2022-12-05,01:27:21,H,4.50,64.50
2022-12-05,01:27:31,H,4.50,64.50
2022-12-05,01:27:41,H,4.50,64.50
2022-12-05,01:27:51,H,4.50,64.50
2022-12-05,01:28:01,H,4.50,64.60
2022-12-05,01:28:11,H,4.50,64.60
2022-12-05,01:28:21,H,4.50,64.60
2022-12-05,01:28:31,H,4.50,64.60
2022-12-05,01:28:41,H,4.50,64.50
2022-12-05,01:28:51,H,4.50,64.50
2022-12-05,01:29:01,H,4.50,64.50
2022-12-05,01:29:11,H,4.50,64.50
2022-12-05,01:29:21,H,4.50,64.50
2022-12-05,01:29:31,H,4.50,64.50
2022-12-05,01:29:41,H,4.50,64.40
2022-12-05,01:29:51,H,4.50,64.40
2022-12-05,01:30:01,H,4.50,64.50
2022-12-05,01:30:11,H,4.50,64.50
2022-12-05,01:30:21,H,4.50,64.50
2022-12-05,01:30:31,H,4.50,64.60
2022-12-05,01:30:41,H,4.50,64.60
2022-12-05,01:30:51,H,4.50,64.60
2022-12-05,01:31:01,H,4.50,64.60
2022-12-05,01:31:11,H,4.50,64.60
2022-12-05,01:31:21,H,4.50,64.70
2022-12-05,01:31:31,H,4.50,64.70
2022-12-05,01:31:41,H,4.50,64.70
2022-12-05,01:31:51,H,4.50,64.80
2022-12-05,01:32:01,H,4.50,64.80
2022-12-05,01:32:11,H,4.50,64.80
2022-12-05,01:32:21,H,4.50,64.70
2022-12-05,01:32:31,H,4.50,64.70
2022-12-05,01:32:41,H,4.50,64.70
2022-12-05,01:32:51,H,4.50,64.70
2022-12-05,01:33:01,H,4.50,64.60
2022-12-05,01:33:11,H,4.50,64.60
2022-12-05,01:33:21,H,4.50,64.70
2022-12-05,01:33:31,H,4.50,64.70
2022-12-05,01:33:41,H,4.50,64.80
2022-12-05,01:33:51,H,4.50,64.80
2022-12-05,01:34:01,H,4.50,64.90
2022-12-05,01:34:11,H,4.50,64.90
2022-12-05,01:34:21,H,4.50,64.90
2022-12-05,01:34:31,H,4.50,64.90
2022-12-05,01:34:41,H,4.50,64.90
2022-12-05,01:34:51,H,4.50,64.90
2022-12-05,01:35:01,H,4.50,64.90
2022-12-05,01:35:11,H,4.50,64.90
2022-12-05,01:35:21,H,4.50,64.90
2022-12-05,01:35:31,H,4.50,64.90
2022-12-05,01:35:41,H,4.50,64.90
2022-12-05,01:35:51,H,4.50,65.00
2022-12-05,01:36:01,H,4.50,65.00
2022-12-05,01:36:11,H,4.50,65.00
2022-12-05,01:36:21,H,4.50,65.00
2022-12-05,01:36:31,H,4.50,65.00
2022-12-05,01:36:41,H,4.50,65.00
2022-12-05,01:36:51,H,4.50,65.10
2022-12-05,01:37:01,H,4.50,65.10
2022-12-05,01:37:11,H,4.50,65.10
2022-12-05,01:37:21,H,4.50,65.10
2022-12-05,01:37:31,H,4.50,65.10
2022-12-05,01:37:41,H,4.50,65.10
2022-12-05,01:37:51,H,4.50,65.00
2022-12-05,01:38:01,H,4.50,65.00
2022-12-05,01:38:11,H,4.50,65.00
2022-12-05,01:38:21,H,4.50,65.00
2022-12-05,01:38:31,H,4.50,65.00
2022-12-05,01:38:41,H,4.50,65.10
2022-12-05,01:38:51,H,4.50,65.10
2022-12-05,01:39:01,H,4.50,65.10
2022-12-05,01:39:11,H,4.50,65.10
2022-12-05,01:39:21,H,4.50,65.10
2022-12-05,01:39:31,H,4.50,65.10
2022-12-05,01:39:41,H,4.50,65.10
2022-12-05,01:39:51,H,4.50,65.10
2022-12-05,01:40:01,H,4.50,65.10
2022-12-05,01:40:11,H,4.50,65.10
2022-12-05,01:40:21,H,4.50,65.10
2022-12-05,01:40:31,H,4.50,65.10
2022-12-05,01:40:41,H,4.50,65.10
2022-12-05,01:40:51,H,4.50,65.10
2022-12-05,01:41:01,H,4.50,65.10
2022-12-05,01:41:11,H,4.50,65.10
2022-12-05,01:41:21,H,4.50,65.10
2022-12-05,01:41:31,H,4.50,65.10
2022-12-05,01:41:41,H,4.50,65.10
2022-12-05,01:41:51,H,4.50,65.10
2022-12-05,01:42:01,H,4.50,65.10
2022-12-05,01:42:11,H,4.50,65.10
2022-12-05,01:42:21,H,4.50,65.10
2022-12-05,01:42:31,H,4.50,65.10
2022-12-05,01:42:41,H,4.50,65.10
